عنوان,قیمت,محله,تصویر,لینک,متراژ,تعداد اتاق,قیمت هر متر
155متر/تک واحدی حاشیه سجادیه بهترین لوکیشن,5800000000,املاک فرهنگ حسین آباد جلدک صفی آباد سپاد تقی اباد در الهیه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/-WOJEoOB8K-n31NeBbFG4g/e8a10f6d-6dc5-45e0-aa12-d56b7d50db69.jpg.webp,https://divar.irhttps://divar.ir/v/155%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AD%D8%A7%D8%B4%DB%8C%D9%87-%D8%B3%D8%AC%D8%A7%D8%AF%DB%8C%D9%87-%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86/Aau19zY0,155.0,,37419354.838709675
آپارتمان,1000000000,نیم ساعت پیش در یوسفیه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/rp9MFP53Wbu9UUTq_k3ZHw/553a15e5-12f4-4a49-9312-e7e08b97ac09.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86/Aaz9_lvP,,,
۱۱۵متری خاص باقیمت منطقی مگه هست،آره هنوز پیدامیشه,4600000000,آژانس مسکن رویال VIP در الهیه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/BySDrWb4ZKmnHzjiDZl74Q/4a675f0c-4434-49ec-ab0a-254daeb519e0.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B1%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%A7%D9%82%DB%8C%D9%85%D8%AA-%D9%85%D9%86%D8%B7%D9%82%DB%8C-%D9%85%DA%AF%D9%87-%D9%87%D8%B3%D8%AA-%D8%A2%D8%B1%D9%87-%D9%87%D9%86%D9%88%D8%B2-%D9%BE%DB%8C%D8%AF%D8%A7%D9%85%DB%8C%D8%B4%D9%87/Aai1mfC1,115.0,,40000000.0
فروش آپارتمان 100متری 90متر بنا 2 خوابه رباط طرق 9,1050000000,نیم ساعت پیش در رباط طرق,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/PBZAb6smlHfZDi-Nut1VRQ/c6220bf8-0087-4ba5-ba0f-b3476af5741f.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-100%D9%85%D8%AA%D8%B1%DB%8C-90%D9%85%D8%AA%D8%B1-%D8%A8%D9%86%D8%A7-2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B1%D8%A8%D8%A7%D8%B7-%D8%B7%D8%B1%D9%82-9/Aaz5vcf_,100.0,2.0,10500000.0
فروش آپارتمان ۷۵ متری ۲ خوابه طبقه ۳ در رستگار,1500000000,نیم ساعت پیش در رستگار,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/1GwOy-jC52OGmRJGIPjfYg/ef1348e3-f612-4745-b436-16d206633504.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B3-%D8%AF%D8%B1-%D8%B1%D8%B3%D8%AA%DA%AF%D8%A7%D8%B1/AazxfXNy,75.0,2.0,20000000.0
مجتمع زاگرس فروش فوری,3320000000,نیم ساعت پیش در چهارچشمه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/y_wSnxJ-NEOc3lQucsQu8A/4ec2727b-3ba8-4f34-81de-a84ba1466254.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%B2%D8%A7%DA%AF%D8%B1%D8%B3-%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/Aaz1vy65,,,
۱۶۵متر تک‌واحدی/ خوش‌نقشه متریال قوی/ الهیه زیر‌فی,5800000000,املاک اورست املاک ممتاز در الهیه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/o1EIsl_klJe7PBKU2m9yNw/1468fe00-d241-48c8-b342-a87b33962825.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B6%DB%B5%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%85%D8%AA%D8%B1%DB%8C%D8%A7%D9%84-%D9%82%D9%88%DB%8C-%D8%A7%D9%84%D9%87%DB%8C%D9%87-%D8%B2%DB%8C%D8%B1-%D9%81%DB%8C/AajJpqri,165.0,,35151515.15151515
۱۷۰متری صفر دونبش رو‌به پارک/ تک‌واحدی/ دریای نور,7200000000,املاک اورست املاک ممتاز در الهیه,https://postimage01.divarcdn.com/static/photo/afra/webp_thumbnail/5q8jBpmFKQpgnROmqxwYSg/2dfdde08-de28-46cc-a749-c81ab7852bbb.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B7%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%B5%D9%81%D8%B1-%D8%AF%D9%88%D9%86%D8%A8%D8%B4-%D8%B1%D9%88-%D8%A8%D9%87-%D9%BE%D8%A7%D8%B1%DA%A9-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AF%D8%B1%DB%8C%D8%A7%DB%8C-%D9%86%D9%88%D8%B1/AatpBh6q,170.0,,42352941.176470585
آپارتمان با امتیاز وام سند دار,2300000000,نیم ساعت پیش در امیریه,https://postimage01.divarcdn.com/static/photo/afra/webp_thumbnail/G4kFp-Wv9DbAHFFEX_xpKA/67d2bd89-f5e0-41d1-a9af-05de600ec7d2.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%A8%D8%A7-%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2-%D9%88%D8%A7%D9%85-%D8%B3%D9%86%D8%AF-%D8%AF%D8%A7%D8%B1/Aaz5fogx,,,
آپارتمان ۱۶۷ متر صفر تک واحدی اوایل دانش آموز,8200000000,آژانس صادقیان در دانشجو,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/7ChMhkzt1XdkrLAriA19Gw/ad244315-97f0-48c4-b04b-3276c3b06f36.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B6%DB%B7-%D9%85%D8%AA%D8%B1-%D8%B5%D9%81%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A7%D9%88%D8%A7%DB%8C%D9%84-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%B2/Aaz5_mJu,167.0,,49101796.40718563
۱۰۳ متری/ ۲ خواب/سند آماده/کریدور 2 واحدی,4200000000,آژانس شهر ملک در الهیه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/7dNJ4UhdVgGJgpa8WuZUHw/286ec90e-67a7-4725-8ea0-eb22b566dd06.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B0%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D9%86%D8%AF-%D8%A2%D9%85%D8%A7%D8%AF%D9%87-%DA%A9%D8%B1%DB%8C%D8%AF%D9%88%D8%B1-2-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/Aaz5vY7M,103.0,,40776699.02912621
باغ ویلا با سند ملکی آب برق در بهترین مجتمع ویلایی,1330000000,آژانس املاک نامبروان با تجربه ۲۰ساله درخشان مالک در توس,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/5Muir1B2lKIqF18jCydC1g/26a68d95-4d7f-45cc-8c11-9650ffb71fc9.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A8%D8%A7%D8%BA-%D9%88%DB%8C%D9%84%D8%A7-%D8%A8%D8%A7-%D8%B3%D9%86%D8%AF-%D9%85%D9%84%DA%A9%DB%8C-%D8%A2%D8%A8-%D8%A8%D8%B1%D9%82-%D8%AF%D8%B1-%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D9%88%DB%8C%D9%84%D8%A7%DB%8C%DB%8C/Aakhk1X9,,,
فروش آپارتمان ۵۵ متری ۱ خوابه همکف در توس,900000000,نیم ساعت پیش در توس,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/b6GpUQ5H9fBSPbQcPmCNUQ/6e0af416-47ed-478c-820f-f1ae0314712f.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%87%D9%85%DA%A9%D9%81-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3/Aaz1PBEc,55.0,1.0,16363636.363636363
۷۵متری تکمیل شیک طبقه۱ توس۳۳کشف نسترن,1200000000,املاک جردن نسترن ۱۲ نبش شهیدی۲ در کشف,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/Hlj8SC9l0GPzbqSjzw-smQ/83674d21-ffda-4730-9ba3-10a5a6c107f2.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B7%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%DA%A9%D9%85%DB%8C%D9%84-%D8%B4%DB%8C%DA%A9-%D8%B7%D8%A8%D9%82%D9%87%DB%B1-%D8%AA%D9%88%D8%B3%DB%B3%DB%B3%DA%A9%D8%B4%D9%81-%D9%86%D8%B3%D8%AA%D8%B1%D9%86/Aaz1vqQi,75.0,,16000000.0
آپارتمان با سند 6 دانگ ملکی,3500000000,نیم ساعت پیش در شهرک رازی,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/KT40OjJJCovZOPv5MlXzDw/380dbf6f-b75a-408b-b61a-799394d27123.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%A8%D8%A7-%D8%B3%D9%86%D8%AF-6-%D8%AF%D8%A7%D9%86%DA%AF-%D9%85%D9%84%DA%A9%DB%8C/Aaz1vE-z,,,
فروش آپارتمان ۸۵ متری ، طبرسی ۳ ، جعفری ۵,1500000000,در رده,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/h541uR_SXbJ2zYHrtG2Sqg/36891429-0d41-4b7d-a975-22f2ef06a683.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B7%D8%A8%D8%B1%D8%B3%DB%8C-%DB%B3-%D8%AC%D8%B9%D9%81%D8%B1%DB%8C-%DB%B5/Aawtt4R4,85.0,,17647058.82352941
۱۴۵متری ملک آباد خیابان مرجان,13500000000,دپارتمان املاک خانی در ملک‌آباد,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/8EbHA-uylh6E3TFA59ndTA/ccad430f-6343-479a-81a0-89e36627cb42.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B4%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D9%84%DA%A9-%D8%A2%D8%A8%D8%A7%D8%AF-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D9%85%D8%B1%D8%AC%D8%A7%D9%86/Aazxv7Pt,145.0,,93103448.27586207
فروش آپارتمان ۷۵ متری,1250000000,نیم ساعت پیش در طبرسی شمالی,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/OWv_5N1WD0s3NJEIxfNYKQ/0c64c541-3907-45a2-a70f-d999556366c1.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C/AazxvfgP,75.0,,16666666.666666666
۲۶۰ متری پنت هوس,5500000000,۱ ساعت پیش در رسالت,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/pOWOIQ1_32CNuqJgdFJRTw/53682ab9-6c82-4bd5-990c-6e30125cd2e5.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B2%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D9%BE%D9%86%D8%AA-%D9%87%D9%88%D8%B3/AaztvtaM,260.0,,21153846.153846152
۱۸۵متری/الهیه/دوبلکس/مدرن/سند اماده,7650000000,آژانس مسکن رویال VIP در الهیه,https://postimage01.divarcdn.com/static/photo/neda/webp_thumbnail/S6lLAs9sUOP0dTsTAIrYhQ/a7c918d6-a2d6-4c8e-81df-eb6580c8a1d2.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B8%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%D9%84%D9%87%DB%8C%D9%87-%D8%AF%D9%88%D8%A8%D9%84%DA%A9%D8%B3-%D9%85%D8%AF%D8%B1%D9%86-%D8%B3%D9%86%D8%AF-%D8%A7%D9%85%D8%A7%D8%AF%D9%87/AaypiOdw,185.0,,41351351.35135135
۸۵متر/فولِ فولِ فول/گرمایش از کف/زیر فی,3075000000,آژانس عمارت /نبش فلاحی13/2 در فرهنگیان,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/nSwordQRtn1jOiJxq8Xr-Q/f62fbdac-47f9-44ce-87f6-06d3ed41e342.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B8%DB%B5%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84%D9%90-%D9%81%D9%88%D9%84%D9%90-%D9%81%D9%88%D9%84-%DA%AF%D8%B1%D9%85%D8%A7%DB%8C%D8%B4-%D8%A7%D8%B2-%DA%A9%D9%81-%D8%B2%DB%8C%D8%B1-%D9%81%DB%8C/Aayh7LYV,85.0,,36176470.5882353
۷۵متر / قلب شهرک غرب / نور خالص / ط اول,2277000000,آژانس عمارت /نبش فلاحی13/2 در فرهنگیان,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/LpKCrW4i-Oe5bW_wlR8AiQ/a1e1beae-5fc7-4c3a-87aa-90abfb34cca5.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B7%DB%B5%D9%85%D8%AA%D8%B1-%D9%82%D9%84%D8%A8-%D8%B4%D9%87%D8%B1%DA%A9-%D8%BA%D8%B1%D8%A8-%D9%86%D9%88%D8%B1-%D8%AE%D8%A7%D9%84%D8%B5-%D8%B7-%D8%A7%D9%88%D9%84/Aag5tIqX,75.0,,30360000.0
۱۶۳ متری «بانو پسند»لاکچری لوکیشن بینظیر,6000000000,آژانس مسکن رویال VIP در الهیه,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/Rzbcp4SGRoPd5MSxxrJvHQ/33fe65ff-6828-4429-a54e-c5c05a07f745.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B6%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D8%A7%D9%86%D9%88-%D9%BE%D8%B3%D9%86%D8%AF-%D9%84%D8%A7%DA%A9%DA%86%D8%B1%DB%8C-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%D8%A8%DB%8C%D9%86%D8%B8%DB%8C%D8%B1/Aaz9d5FE,163.0,,36809815.95092025
فروش آپارتمان ۸۱ متری دو خواب,4150000000,۱ ساعت پیش در احمدآباد,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/dBgMLKPGGbLQslS93q0cFA/afd9a34b-db36-4bd2-9870-b243c934bbdf.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B1-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8/Aazt_Z2K,81.0,,51234567.90123457
فروش آپارتمان ۱۵۵ متری طلاب مفتح میثم,5000000000,۱ ساعت پیش در ابوذر,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/LbbYdCgIHYpKPPUqTdr3eg/9c69bd18-6bc3-461e-96e9-5b5cf39cbe08.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B7%D9%84%D8%A7%D8%A8-%D9%85%D9%81%D8%AA%D8%AD-%D9%85%DB%8C%D8%AB%D9%85/AaztPKro,155.0,,32258064.51612903
آپارتمان۲۱۰متری/رحمانیه/مطبخ/لوکس/هاشمی زاده,11000000000,آژانس مسکن رویال VIP در الهیه,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/Jjt1ikzeP4djcre-p3zg-A/4ef5d52f-9fd3-4581-a621-4a8accce53ba.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B2%DB%B1%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%B1%D8%AD%D9%85%D8%A7%D9%86%DB%8C%D9%87-%D9%85%D8%B7%D8%A8%D8%AE-%D9%84%D9%88%DA%A9%D8%B3-%D9%87%D8%A7%D8%B4%D9%85%DB%8C-%D8%B2%D8%A7%D8%AF%D9%87/AazVWj8J,210.0,,52380952.38095238
آپاراتمان۱۴۰متری/تک واحدی/لوکس/ویو ابدی/هاشمی زاده,7500000000,آژانس مسکن رویال VIP در الهیه,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/yTf109QboMxU04M6RSYGrw/710bb477-3797-4835-9026-76be81a0ab0a.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%A7%D8%AA%D9%85%D8%A7%D9%86%DB%B1%DB%B4%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%84%D9%88%DA%A9%D8%B3-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D9%87%D8%A7%D8%B4%D9%85%DB%8C-%D8%B2%D8%A7%D8%AF%D9%87/AaxApROF,140.0,,53571428.571428575
۴۶۰ متر برج باغ,55000000000,آژانس املاک ۲۴ در سجاد شهر,https://s100.divarcdn.com/static/photo/afra/webp_thumbnail/3bl0OZuzflXUJ_H8TSZFYg/5c8a69fe-666f-4290-aa70-41e668a5ddef.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B4%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%A7%D8%BA/AarU3ovd,460.0,,119565217.39130434
آپارتمان ۱۵۰ متر ۲ خواب فول,3500000000,در پنجتن,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/7hnnrJy55I08ZK-6LirVSA/b3dbd58d-ff6e-4e31-8ce2-51d6df8e6d5c.jpg.webp,https://divar.irhttps://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84/AaVNImqB,150.0,,23333333.333333332
145متر/تکواحدی/سند اماده/مدرن,7600000000,املاک سورن در الهیه,https://s100.divarcdn.com/static/photo/afra/webp_thumbnail/7tBI3JIL5BOeyndui0Scog/3e445cab-24d9-4de1-a414-4383f6928c36.jpg.webp,https://divar.irhttps://divar.ir/v/145%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B3%D9%86%D8%AF-%D8%A7%D9%85%D8%A7%D8%AF%D9%87-%D9%85%D8%AF%D8%B1%D9%86/AaboG_6x,145.0,,52413793.10344828
فروش آپارتمان ۸۰ متری ۲ خوابه طبقه ۱,2000000000,۱ ساعت پیش در ثامن,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/5WCQeX7do6flZVIaRCNjrA/d4ce9281-32c7-4661-9366-f5fc999f317b.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B1/Aazlfvwj,80.0,2.0,25000000.0
۷۰متر / بازسازی کامل /سند ملکی /۶واحدی,2323000000,آژانس عمارت /نبش فلاحی13/2 در شهرک لشکر,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/figzTceOM__PAji-wr3Fjg/0c17b939-4b06-4af7-a618-95f24c3f5913.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B7%DB%B0%D9%85%D8%AA%D8%B1-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%DA%A9%D8%A7%D9%85%D9%84-%D8%B3%D9%86%D8%AF-%D9%85%D9%84%DA%A9%DB%8C-%DB%B6%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/AauZo1nF,70.0,,33185714.285714287
۱۱۶ متر سند آماده/ حاشیه رحمانیه/خوش نقشه,4980000000,آژانس آریانا در الهیه,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/0JXnOWYdN5BIVYajmA6vew/579bb9f0-7454-428d-9459-39e0fe08ff5b.jpg.webp,https://divar.irhttps://divar.ir/v/%DB%B1%DB%B1%DB%B6-%D9%85%D8%AA%D8%B1-%D8%B3%D9%86%D8%AF-%D8%A2%D9%85%D8%A7%D8%AF%D9%87-%D8%AD%D8%A7%D8%B4%DB%8C%D9%87-%D8%B1%D8%AD%D9%85%D8%A7%D9%86%DB%8C%D9%87-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87/AalRE4js,116.0,,42931034.48275862
فروش آپارتمان ۱۶۷ متری ۳ خوابه در فرهنگ,8050000000,آژانس مسکن الماس در فرهنگ,https://s100.divarcdn.com/static/photo/afra/webp_thumbnail/vzvyJE1K6f1yIVHuLFT9Bw/c1f84f98-2905-4ca2-b1da-6a503f1ee64b.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B6%DB%B7-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D9%81%D8%B1%D9%87%D9%86%DA%AF/Aazh9Y7n,167.0,3.0,48203592.81437126
فروش آپارتمان 90 متری ۲ خوابه در کوی سیدی,2300000000,۱ ساعت پیش در کوی سیدی,https://s100.divarcdn.com/static/photo/afra/webp_thumbnail/k7JOgKrUFKsA_5Ib1JmpaQ/2fae7dca-6113-4efa-8af1-dd5f0e1f1f14.jpg.webp,https://divar.irhttps://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-90-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%DA%A9%D9%88%DB%8C-%D8%B3%DB%8C%D8%AF%DB%8C/AazlvXGK,90.0,2.0,25555555.555555556
160متر/مشابه صفر/مدرس چفت معلم غرق نور,9700000000,کارگزاری املاک نیکا در آزادشهر,https://s100.divarcdn.com/static/photo/neda/webp_thumbnail/em1870VPsVRCC9zI1s64fA/aedc22b5-bdf7-4403-9881-33af300d0802.jpg.webp,https://divar.irhttps://divar.ir/v/160%D9%85%D8%AA%D8%B1-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B5%D9%81%D8%B1-%D9%85%D8%AF%D8%B1%D8%B3-%DA%86%D9%81%D8%AA-%D9%85%D8%B9%D9%84%D9%85-%D8%BA%D8%B1%D9%82-%D9%86%D9%88%D8%B1/Aav12LYf,160.0,,60625000.0
